time_ms,thr,roll_sp,roll_gyro,roll_P,roll_I,roll_D,pitch_sp,pitch_gyro,pitch_P,pitch_I,pitch_D,yaw_sp,yaw_gyro,yaw_P,yaw_I,yaw_D
8397,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8417,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8437,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8457,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8477,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8497,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8517,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8537,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8557,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8577,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8597,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8617,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8717,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8718,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8718,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8726,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8727,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8737,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8757,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8777,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8797,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8817,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8837,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8857,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8877,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8897,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8917,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8937,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8957,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8977,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
8997,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9017,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9037,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9057,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9160,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9161,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9162,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9169,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9169,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9177,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9197,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9217,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9237,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9257,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9277,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9297,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9317,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9337,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9357,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9377,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9397,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9417,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9437,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9537,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9538,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9538,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9546,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9546,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9557,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9577,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9597,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9617,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9637,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9657,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9677,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9697,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9717,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9737,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9757,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9777,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9797,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9817,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9837,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9857,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9877,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9980,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9981,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9982,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9989,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9989,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
9997,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10017,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10037,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10057,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10077,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10097,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10117,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10137,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10157,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10177,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10197,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10217,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10237,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10257,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10358,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10359,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10360,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10367,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10368,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10377,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10397,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10417,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10437,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10457,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10477,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10497,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10517,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10537,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10557,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10577,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10597,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10617,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10637,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10657,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10677,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10772,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10773,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10774,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10782,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10782,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10797,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10817,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10837,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10857,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10877,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10897,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10917,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10937,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10957,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10977,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
10997,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11017,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11037,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11057,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11149,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11150,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11151,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11158,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11158,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11177,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11197,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11217,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11237,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11257,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11277,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11297,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11317,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11337,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11357,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11377,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11397,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11417,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11437,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11528,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11529,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11529,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11537,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11538,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11557,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11577,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11597,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11617,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11637,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11657,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11677,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11697,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11717,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11737,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11757,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11777,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11797,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11817,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11837,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11857,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11877,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11980,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11981,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11989,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11990,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11990,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
11997,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12017,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12037,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12057,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12077,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12097,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12117,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12137,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12157,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12177,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12197,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12300,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12301,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12301,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12309,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12310,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12317,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12337,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12357,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12377,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12397,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12417,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12437,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12457,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12477,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12497,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12517,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12537,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12557,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
12577,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000
