time_ms,thr,roll_sp,roll_gyro,roll_P,roll_I,roll_D,pitch_sp,pitch_gyro,pitch_P,pitch_I,pitch_D,yaw_sp,yaw_gyro,yaw_P,yaw_I,yaw_D
8098,1000,0.00,30.14,0.000,0.000,0.000,0.00,-46.33,0.000,0.000,0.000,0.00,8.70,0.000,0.000,0.000
8118,1000,0.00,32.55,0.000,0.000,0.000,0.00,-39.14,0.000,0.000,0.000,0.00,6.21,0.000,0.000,0.000
8138,1000,0.00,34.54,0.000,0.000,0.000,0.00,-30.62,0.000,0.000,0.000,0.00,3.67,0.000,0.000,0.000
8158,1000,0.00,35.94,0.000,0.000,0.000,0.00,-21.46,0.000,0.000,0.000,0.00,1.25,0.000,0.000,0.000
8178,1000,0.00,38.38,0.000,0.000,0.000,0.00,-11.97,0.000,0.000,0.000,0.00,-1.38,0.000,0.000,0.000
8198,1000,0.00,42.52,0.000,0.000,0.000,0.00,-2.06,0.000,0.000,0.000,0.00,-4.46,0.000,0.000,0.000
8218,1000,0.00,47.25,0.000,0.000,0.000,0.00,6.78,0.000,0.000,0.000,0.00,-7.68,0.000,0.000,0.000
8238,1000,0.00,53.51,0.000,0.000,0.000,0.00,14.95,0.000,0.000,0.000,0.00,-11.96,0.000,0.000,0.000
8258,1000,0.00,60.34,0.000,0.000,0.000,0.00,21.97,0.000,0.000,0.000,0.00,-17.04,0.000,0.000,0.000
8278,1000,0.00,65.03,0.000,0.000,0.000,0.00,28.34,0.000,0.000,0.000,0.00,-21.99,0.000,0.000,0.000
8298,1000,0.00,66.03,0.000,0.000,0.000,0.00,34.36,0.000,0.000,0.000,0.00,-26.14,0.000,0.000,0.000
8318,1000,0.00,63.64,0.000,0.000,0.000,0.00,40.77,0.000,0.000,0.000,0.00,-29.99,0.000,0.000,0.000
8338,1000,0.00,58.49,0.000,0.000,0.000,0.00,46.63,0.000,0.000,0.000,0.00,-33.15,0.000,0.000,0.000
8358,1000,0.00,50.81,0.000,0.000,0.000,0.00,52.77,0.000,0.000,0.000,0.00,-35.59,0.000,0.000,0.000
8378,1000,0.00,40.92,0.000,0.000,0.000,0.00,58.32,0.000,0.000,0.000,0.00,-37.29,0.000,0.000,0.000
8398,1000,0.00,30.58,0.000,0.000,0.000,0.00,63.30,0.000,0.000,0.000,0.00,-38.77,0.000,0.000,0.000
8418,1000,0.00,22.66,0.000,0.000,0.000,0.00,66.60,0.000,0.000,0.000,0.00,-40.19,0.000,0.000,0.000
8454,1000,0.00,12.20,0.000,0.000,0.000,0.00,66.23,0.000,0.000,0.000,0.00,-44.13,0.000,0.000,0.000
8458,1000,0.00,11.45,0.000,0.000,0.000,0.00,65.87,0.000,0.000,0.000,0.00,-44.43,0.000,0.000,0.000
8478,1000,0.00,7.67,0.000,0.000,0.000,0.00,62.51,0.000,0.000,0.000,0.00,-45.81,0.000,0.000,0.000
8498,1000,0.00,4.72,0.000,0.000,0.000,0.00,57.09,0.000,0.000,0.000,0.00,-45.97,0.000,0.000,0.000
8518,1000,0.00,-0.15,0.000,0.000,0.000,0.00,48.31,0.000,0.000,0.000,0.00,-45.44,0.000,0.000,0.000
8538,1000,0.00,-7.31,0.000,0.000,0.000,0.00,35.97,0.000,0.000,0.000,0.00,-44.84,0.000,0.000,0.000
8558,1000,0.00,-14.18,0.000,0.000,0.000,0.00,22.22,0.000,0.000,0.000,0.00,-43.04,0.000,0.000,0.000
8578,1000,0.00,-18.78,0.000,0.000,0.000,0.00,9.61,0.000,0.000,0.000,0.00,-39.88,0.000,0.000,0.000
8598,1000,0.00,-21.13,0.000,0.000,0.000,0.00,-1.37,0.000,0.000,0.000,0.00,-35.56,0.000,0.000,0.000
8618,1000,0.00,-22.61,0.000,0.000,0.000,0.00,-11.19,0.000,0.000,0.000,0.00,-30.72,0.000,0.000,0.000
8638,1000,0.00,-23.86,0.000,0.000,0.000,0.00,-20.01,0.000,0.000,0.000,0.00,-25.90,0.000,0.000,0.000
8658,1000,0.00,-24.17,0.000,0.000,0.000,0.00,-27.05,0.000,0.000,0.000,0.00,-20.86,0.000,0.000,0.000
8678,1000,0.00,-23.77,0.000,0.000,0.000,0.00,-31.26,0.000,0.000,0.000,0.00,-15.67,0.000,0.000,0.000
8698,1000,0.00,-23.30,0.000,0.000,0.000,0.00,-32.67,0.000,0.000,0.000,0.00,-10.78,0.000,0.000,0.000
8718,1000,0.00,-21.23,0.000,0.000,0.000,0.00,-30.71,0.000,0.000,0.000,0.00,-6.05,0.000,0.000,0.000
8738,1000,0.00,-16.64,0.000,0.000,0.000,0.00,-24.48,0.000,0.000,0.000,0.00,-0.13,0.000,0.000,0.000
8758,1000,0.00,-10.56,0.000,0.000,0.000,0.00,-13.20,0.000,0.000,0.000,0.00,8.29,0.000,0.000,0.000
8778,1000,0.00,-7.63,0.000,0.000,0.000,0.00,-0.18,0.000,0.000,0.000,0.00,16.88,0.000,0.000,0.000
8798,1000,0.00,-10.59,0.000,0.000,0.000,0.00,10.16,0.000,0.000,0.000,0.00,23.11,0.000,0.000,0.000
8818,1000,0.00,-16.32,0.000,0.000,0.000,0.00,17.97,0.000,0.000,0.000,0.00,26.10,0.000,0.000,0.000
8838,1000,0.00,-22.84,0.000,0.000,0.000,0.00,23.04,0.000,0.000,0.000,0.00,26.88,0.000,0.000,0.000
8858,1000,0.00,-31.77,0.000,0.000,0.000,0.00,25.71,0.000,0.000,0.000,0.00,26.18,0.000,0.000,0.000
8878,1000,0.00,-42.43,0.000,0.000,0.000,0.00,26.23,0.000,0.000,0.000,0.00,24.35,0.000,0.000,0.000
8898,1000,0.00,-50.56,0.000,0.000,0.000,0.00,25.23,0.000,0.000,0.000,0.00,21.89,0.000,0.000,0.000
8918,1000,0.00,-54.56,0.000,0.000,0.000,0.00,24.77,0.000,0.000,0.000,0.00,19.37,0.000,0.000,0.000
8938,1000,0.00,-56.61,0.000,0.000,0.000,0.00,25.67,0.000,0.000,0.000,0.00,18.06,0.000,0.000,0.000
8958,1000,0.00,-57.60,0.000,0.000,0.000,0.00,27.62,0.000,0.000,0.000,0.00,17.98,0.000,0.000,0.000
8978,1000,0.00,-56.26,0.000,0.000,0.000,0.00,29.06,0.000,0.000,0.000,0.00,18.15,0.000,0.000,0.000
8998,1000,0.00,-52.46,0.000,0.000,0.000,0.00,28.65,0.000,0.000,0.000,0.00,17.95,0.000,0.000,0.000
9018,1000,0.00,-47.66,0.000,0.000,0.000,0.00,24.94,0.000,0.000,0.000,0.00,16.97,0.000,0.000,0.000
9038,1000,0.00,-42.18,0.000,0.000,0.000,0.00,17.85,0.000,0.000,0.000,0.00,14.91,0.000,0.000,0.000
9058,1000,0.00,-35.23,0.000,0.000,0.000,0.00,8.31,0.000,0.000,0.000,0.00,12.77,0.000,0.000,0.000
9078,1000,0.00,-27.26,0.000,0.000,0.000,0.00,-2.64,0.000,0.000,0.000,0.00,11.29,0.000,0.000,0.000
9098,1000,0.00,-19.78,0.000,0.000,0.000,0.00,-14.44,0.000,0.000,0.000,0.00,9.98,0.000,0.000,0.000
9118,1000,0.00,-13.80,0.000,0.000,0.000,0.00,-26.64,0.000,0.000,0.000,0.00,8.91,0.000,0.000,0.000
9138,1000,0.00,-8.10,0.000,0.000,0.000,0.00,-37.97,0.000,0.000,0.000,0.00,8.58,0.000,0.000,0.000
9158,1000,0.00,-1.17,0.000,0.000,0.000,0.00,-46.93,0.000,0.000,0.000,0.00,9.31,0.000,0.000,0.000
9178,1000,0.00,4.74,0.000,0.000,0.000,0.00,-54.12,0.000,0.000,0.000,0.00,10.67,0.000,0.000,0.000
9198,1000,0.00,6.75,0.000,0.000,0.000,0.00,-58.18,0.000,0.000,0.000,0.00,12.50,0.000,0.000,0.000
9218,1000,0.00,6.81,0.000,0.000,0.000,0.00,-58.30,0.000,0.000,0.000,0.00,15.96,0.000,0.000,0.000
9238,1000,0.00,6.99,0.000,0.000,0.000,0.00,-54.19,0.000,0.000,0.000,0.00,20.45,0.000,0.000,0.000
9258,1000,0.00,7.99,0.000,0.000,0.000,0.00,-47.86,0.000,0.000,0.000,0.00,24.80,0.000,0.000,0.000
9293,1000,0.00,10.29,0.000,0.000,0.000,0.00,-35.32,0.000,0.000,0.000,0.00,30.22,0.000,0.000,0.000
9298,1000,0.00,10.31,0.000,0.000,0.000,0.00,-33.00,0.000,0.000,0.000,0.00,30.97,0.000,0.000,0.000
9318,1000,0.00,9.79,0.000,0.000,0.000,0.00,-25.17,0.000,0.000,0.000,0.00,33.08,0.000,0.000,0.000
9338,1000,0.00,9.33,0.000,0.000,0.000,0.00,-17.46,0.000,0.000,0.000,0.00,34.54,0.000,0.000,0.000
9358,1000,0.00,9.36,0.000,0.000,0.000,0.00,-10.90,0.000,0.000,0.000,0.00,34.97,0.000,0.000,0.000
9378,1000,0.00,8.75,0.000,0.000,0.000,0.00,-5.14,0.000,0.000,0.000,0.00,34.65,0.000,0.000,0.000
9398,1000,0.00,6.84,0.000,0.000,0.000,0.00,-0.81,0.000,0.000,0.000,0.00,33.41,0.000,0.000,0.000
9418,1000,0.00,3.39,0.000,0.000,0.000,0.00,2.40,0.000,0.000,0.000,0.00,31.61,0.000,0.000,0.000
9438,1000,0.00,-0.81,0.000,0.000,0.000,0.00,4.69,0.000,0.000,0.000,0.00,29.83,0.000,0.000,0.000
9458,1000,0.00,-4.79,0.000,0.000,0.000,0.00,5.53,0.000,0.000,0.000,0.00,28.19,0.000,0.000,0.000
9478,1000,0.00,-9.31,0.000,0.000,0.000,0.00,4.63,0.000,0.000,0.000,0.00,26.44,0.000,0.000,0.000
9498,1000,0.00,-14.39,0.000,0.000,0.000,0.00,2.40,0.000,0.000,0.000,0.00,25.06,0.000,0.000,0.000
9518,1000,0.00,-17.85,0.000,0.000,0.000,0.00,-0.48,0.000,0.000,0.000,0.00,24.59,0.000,0.000,0.000
9538,1000,0.00,-17.81,0.000,0.000,0.000,0.00,-3.97,0.000,0.000,0.000,0.00,24.30,0.000,0.000,0.000
9558,1000,0.00,-14.53,0.000,0.000,0.000,0.00,-8.32,0.000,0.000,0.000,0.00,23.26,0.000,0.000,0.000
9578,1000,0.00,-9.65,0.000,0.000,0.000,0.00,-12.68,0.000,0.000,0.000,0.00,21.63,0.000,0.000,0.000
9598,1000,0.00,-4.53,0.000,0.000,0.000,0.00,-15.29,0.000,0.000,0.000,0.00,20.56,0.000,0.000,0.000
9618,1000,0.00,1.93,0.000,0.000,0.000,0.00,-15.78,0.000,0.000,0.000,0.00,19.95,0.000,0.000,0.000
9638,1000,0.00,11.38,0.000,0.000,0.000,0.00,-14.10,0.000,0.000,0.000,0.00,19.12,0.000,0.000,0.000
9658,1000,0.00,22.80,0.000,0.000,0.000,0.00,-11.00,0.000,0.000,0.000,0.00,18.15,0.000,0.000,0.000
9678,1000,0.00,32.58,0.000,0.000,0.000,0.00,-7.48,0.000,0.000,0.000,0.00,16.71,0.000,0.000,0.000
9698,1000,0.00,38.72,0.000,0.000,0.000,0.00,-3.23,0.000,0.000,0.000,0.00,14.82,0.000,0.000,0.000
9718,1000,0.00,42.89,0.000,0.000,0.000,0.00,1.62,0.000,0.000,0.000,0.00,12.42,0.000,0.000,0.000
9738,1000,0.00,46.84,0.000,0.000,0.000,0.00,7.53,0.000,0.000,0.000,0.00,9.43,0.000,0.000,0.000
9758,1000,0.00,50.52,0.000,0.000,0.000,0.00,14.16,0.000,0.000,0.000,0.00,6.70,0.000,0.000,0.000
9778,1000,0.00,53.03,0.000,0.000,0.000,0.00,20.66,0.000,0.000,0.000,0.00,3.83,0.000,0.000,0.000
9798,1000,0.00,54.08,0.000,0.000,0.000,0.00,25.97,0.000,0.000,0.000,0.00,0.16,0.000,0.000,0.000
9818,1000,0.00,53.54,0.000,0.000,0.000,0.00,29.84,0.000,0.000,0.000,0.00,-4.16,0.000,0.000,0.000
9838,1000,0.00,50.95,0.000,0.000,0.000,0.00,32.45,0.000,0.000,0.000,0.00,-8.49,0.000,0.000,0.000
9858,1000,0.00,44.93,0.000,0.000,0.000,0.00,33.85,0.000,0.000,0.000,0.00,-12.63,0.000,0.000,0.000
9878,1000,0.00,35.54,0.000,0.000,0.000,0.00,34.60,0.000,0.000,0.000,0.00,-16.11,0.000,0.000,0.000
9898,1000,0.00,25.47,0.000,0.000,0.000,0.00,35.35,0.000,0.000,0.000,0.00,-18.43,0.000,0.000,0.000
9918,1000,0.00,16.67,0.000,0.000,0.000,0.00,35.71,0.000,0.000,0.000,0.00,-19.82,0.000,0.000,0.000
9938,1000,0.00,8.09,0.000,0.000,0.000,0.00,34.87,0.000,0.000,0.000,0.00,-20.59,0.000,0.000,0.000
9958,1000,0.00,-0.73,0.000,0.000,0.000,0.00,31.70,0.000,0.000,0.000,0.00,-21.21,0.000,0.000,0.000
9978,1000,0.00,-9.11,0.000,0.000,0.000,0.00,27.47,0.000,0.000,0.000,0.00,-21.10,0.000,0.000,0.000
9998,1000,0.00,-15.66,0.000,0.000,0.000,0.00,22.66,0.000,0.000,0.000,0.00,-19.78,0.000,0.000,0.000
10018,1000,0.00,-18.30,0.000,0.000,0.000,0.00,17.12,0.000,0.000,0.000,0.00,-17.81,0.000,0.000,0.000
10038,1000,0.00,-17.88,0.000,0.000,0.000,0.00,11.01,0.000,0.000,0.000,0.00,-15.71,0.000,0.000,0.000
10058,1000,0.00,-17.80,0.000,0.000,0.000,0.00,5.94,0.000,0.000,0.000,0.00,-13.50,0.000,0.000,0.000
10078,1000,0.00,-19.14,0.000,0.000,0.000,0.00,2.37,0.000,0.000,0.000,0.00,-10.22,0.000,0.000,0.000
10098,1000,0.00,-21.86,0.000,0.000,0.000,0.00,0.90,0.000,0.000,0.000,0.00,-5.58,0.000,0.000,0.000
10133,1000,0.00,-32.24,0.000,0.000,0.000,0.00,-0.38,0.000,0.000,0.000,0.00,3.63,0.000,0.000,0.000
10138,1000,0.00,-34.18,0.000,0.000,0.000,0.00,-0.76,0.000,0.000,0.000,0.00,5.14,0.000,0.000,0.000
10158,1000,0.00,-38.87,0.000,0.000,0.000,0.00,-2.70,0.000,0.000,0.000,0.00,9.51,0.000,0.000,0.000
10178,1000,0.00,-40.35,0.000,0.000,0.000,0.00,-5.26,0.000,0.000,0.000,0.00,13.38,0.000,0.000,0.000
10198,1000,0.00,-39.55,0.000,0.000,0.000,0.00,-8.62,0.000,0.000,0.000,0.00,16.58,0.000,0.000,0.000
10218,1000,0.00,-37.78,0.000,0.000,0.000,0.00,-12.36,0.000,0.000,0.000,0.00,18.94,0.000,0.000,0.000
10238,1000,0.00,-34.21,0.000,0.000,0.000,0.00,-16.12,0.000,0.000,0.000,0.00,21.08,0.000,0.000,0.000
10258,1000,0.00,-27.75,0.000,0.000,0.000,0.00,-18.87,0.000,0.000,0.000,0.00,23.23,0.000,0.000,0.000
10278,1000,0.00,-17.97,0.000,0.000,0.000,0.00,-21.31,0.000,0.000,0.000,0.00,24.79,0.000,0.000,0.000
10298,1000,0.00,-5.66,0.000,0.000,0.000,0.00,-23.77,0.000,0.000,0.000,0.00,25.34,0.000,0.000,0.000
10318,1000,0.00,7.18,0.000,0.000,0.000,0.00,-25.49,0.000,0.000,0.000,0.00,25.23,0.000,0.000,0.000
10338,1000,0.00,18.70,0.000,0.000,0.000,0.00,-26.32,0.000,0.000,0.000,0.00,25.03,0.000,0.000,0.000
10358,1000,0.00,28.25,0.000,0.000,0.000,0.00,-26.18,0.000,0.000,0.000,0.00,24.35,0.000,0.000,0.000
10378,1000,0.00,34.95,0.000,0.000,0.000,0.00,-25.29,0.000,0.000,0.000,0.00,23.11,0.000,0.000,0.000
10398,1000,0.00,37.70,0.000,0.000,0.000,0.00,-23.77,0.000,0.000,0.000,0.00,21.37,0.000,0.000,0.000
10418,1000,0.00,36.40,0.000,0.000,0.000,0.00,-21.13,0.000,0.000,0.000,0.00,19.63,0.000,0.000,0.000
10438,1000,0.00,32.90,0.000,0.000,0.000,0.00,-17.39,0.000,0.000,0.000,0.00,18.29,0.000,0.000,0.000
10458,1000,0.00,28.86,0.000,0.000,0.000,0.00,-12.38,0.000,0.000,0.000,0.00,16.85,0.000,0.000,0.000
10478,1000,0.00,25.61,0.000,0.000,0.000,0.00,-7.14,0.000,0.000,0.000,0.00,15.49,0.000,0.000,0.000
10498,1000,0.00,24.15,0.000,0.000,0.000,0.00,-1.69,0.000,0.000,0.000,0.00,14.21,0.000,0.000,0.000
10518,1000,0.00,24.92,0.000,0.000,0.000,0.00,3.85,0.000,0.000,0.000,0.00,13.34,0.000,0.000,0.000
10538,1000,0.00,26.77,0.000,0.000,0.000,0.00,8.58,0.000,0.000,0.000,0.00,12.35,0.000,0.000,0.000
10558,1000,0.00,29.38,0.000,0.000,0.000,0.00,11.67,0.000,0.000,0.000,0.00,11.09,0.000,0.000,0.000
10578,1000,0.00,15.41,0.000,0.000,0.000,0.00,10.60,0.000,0.000,0.000,0.00,7.52,0.000,0.000,0.000
10598,1000,0.00,1.01,0.000,0.000,0.000,0.00,6.66,0.000,0.000,0.000,0.00,-1.29,0.000,0.000,0.000
10618,1000,0.00,-18.67,0.000,0.000,0.000,0.00,-1.97,0.000,0.000,0.000,0.00,-2.97,0.000,0.000,0.000
10638,1000,0.00,-14.58,0.000,0.000,0.000,0.00,-14.79,0.000,0.000,0.000,0.00,0.39,0.000,0.000,0.000
10658,1000,0.00,-4.12,0.000,0.000,0.000,0.00,-24.87,0.000,0.000,0.000,0.00,2.58,0.000,0.000,0.000
10678,1000,0.00,-8.01,0.000,0.000,0.000,0.00,-28.23,0.000,0.000,0.000,0.00,6.30,0.000,0.000,0.000
10698,1000,0.00,-12.46,0.000,0.000,0.000,0.00,-21.94,0.000,0.000,0.000,0.00,5.69,0.000,0.000,0.000
10718,1000,0.00,-9.10,0.000,0.000,0.000,0.00,-14.62,0.000,0.000,0.000,0.00,-2.69,0.000,0.000,0.000
10738,1000,0.00,-4.53,0.000,0.000,0.000,0.00,-9.43,0.000,0.000,0.000,0.00,-5.64,0.000,0.000,0.000
10758,1000,0.00,-3.22,0.000,0.000,0.000,0.00,-4.91,0.000,0.000,0.000,0.00,1.66,0.000,0.000,0.000
10778,1000,0.00,1.07,0.000,0.000,0.000,0.00,1.27,0.000,0.000,0.000,0.00,3.71,0.000,0.000,0.000
10798,1000,0.00,4.14,0.000,0.000,0.000,0.00,7.01,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000
10818,1000,0.00,1.88,0.000,0.000,0.000,0.00,8.13,0.000,0.000,0.000,0.00,0.30,0.000,0.000,0.000
10838,1000,0.00,2.57,0.000,0.000,0.000,0.00,6.26,0.000,0.000,0.000,0.00,1.95,0.000,0.000,0.000
10858,1000,0.00,3.70,0.000,0.000,0.000,0.00,3.21,0.000,0.000,0.000,0.00,0.71,0.000,0.000,0.000
10878,1000,0.00,0.15,0.000,0.000,0.000,0.00,0.11,0.000,0.000,0.000,0.00,-1.58,0.000,0.000,0.000
10898,1000,0.00,-1.26,0.000,0.000,0.000,0.00,-1.87,0.000,0.000,0.000,0.00,-1.97,0.000,0.000,0.000
10918,1000,0.00,0.31,0.000,0.000,0.000,0.00,-2.50,0.000,0.000,0.000,0.00,-0.36,0.000,0.000,0.000
10938,1000,0.00,-0.30,0.000,0.000,0.000,0.00,-1.43,0.000,0.000,0.000,0.00,0.90,0.000,0.000,0.000
10973,1000,0.00,1.01,0.000,0.000,0.000,0.00,1.74,0.000,0.000,0.000,0.00,-1.06,0.000,0.000,0.000
10978,1000,0.00,1.47,0.000,0.000,0.000,0.00,1.99,0.000,0.000,0.000,0.00,-1.09,0.000,0.000,0.000
10998,1000,0.00,1.74,0.000,0.000,0.000,0.00,2.68,0.000,0.000,0.000,0.00,-0.19,0.000,0.000,0.000
11018,1000,0.00,0.98,0.000,0.000,0.000,0.00,3.00,0.000,0.000,0.000,0.00,0.56,0.000,0.000,0.000
11038,1000,0.00,1.56,0.000,0.000,0.000,0.00,2.63,0.000,0.000,0.000,0.00,-0.10,0.000,0.000,0.000
11058,1000,0.00,1.22,0.000,0.000,0.000,0.00,1.58,0.000,0.000,0.000,0.00,-0.83,0.000,0.000,0.000
11078,1000,0.00,-0.18,0.000,0.000,0.000,0.00,0.31,0.000,0.000,0.000,0.00,-0.31,0.000,0.000,0.000
11098,1000,0.00,-0.26,0.000,0.000,0.000,0.00,-0.71,0.000,0.000,0.000,0.00,0.54,0.000,0.000,0.000
11118,1000,0.00,-0.20,0.000,0.000,0.000,0.00,-1.31,0.000,0.000,0.000,0.00,0.27,0.000,0.000,0.000
11138,1000,0.00,-1.08,0.000,0.000,0.000,0.00,-1.51,0.000,0.000,0.000,0.00,-0.31,0.000,0.000,0.000
11158,1000,0.00,-0.82,0.000,0.000,0.000,0.00,-1.23,0.000,0.000,0.000,0.00,-0.19,0.000,0.000,0.000
11178,1000,0.00,0.05,0.000,0.000,0.000,0.00,-0.64,0.000,0.000,0.000,0.00,0.25,0.000,0.000,0.000
11198,1000,0.00,-0.09,0.000,0.000,0.000,0.00,0.06,0.000,0.000,0.000,0.00,0.18,0.000,0.000,0.000
11218,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.66,0.000,0.000,0.000,0.00,-0.26,0.000,0.000,0.000
11238,1000,0.00,0.70,0.000,0.000,0.000,0.00,0.95,0.000,0.000,0.000,0.00,-0.23,0.000,0.000,0.000
11258,1000,0.00,0.52,0.000,0.000,0.000,0.00,0.97,0.000,0.000,0.000,0.00,0.10,0.000,0.000,0.000
11278,1000,0.00,0.12,0.000,0.000,0.000,0.00,0.74,0.000,0.000,0.000,0.00,0.09,0.000,0.000,0.000
11298,1000,0.00,0.31,0.000,0.000,0.000,0.00,0.29,0.000,0.000,0.000,0.00,-0.19,0.000,0.000,0.000
11318,1000,0.00,0.06,0.000,0.000,0.000,0.00,-0.16,0.000,0.000,0.000,0.00,-0.14,0.000,0.000,0.000
11338,1000,0.00,-0.41,0.000,0.000,0.000,0.00,-0.44,0.000,0.000,0.000,0.00,0.15,0.000,0.000,0.000
11358,1000,0.00,-0.18,0.000,0.000,0.000,0.00,-0.53,0.000,0.000,0.000,0.00,0.10,0.000,0.000,0.000
11378,1000,0.00,-0.10,0.000,0.000,0.000,0.00,-0.44,0.000,0.000,0.000,0.00,-0.13,0.000,0.000,0.000
11398,1000,0.00,-0.32,0.000,0.000,0.000,0.00,-0.21,0.000,0.000,0.000,0.00,-0.07,0.000,0.000,0.000
11418,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.11,0.000,0.000,0.000,0.00,0.06,0.000,0.000,0.000
11438,1000,0.00,0.28,0.000,0.000,0.000,0.00,0.34,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
11458,1000,0.00,0.03,0.000,0.000,0.000,0.00,0.40,0.000,0.000,0.000,0.00,-0.08,0.000,0.000,0.000
11478,1000,0.00,0.12,0.000,0.000,0.000,0.00,0.39,0.000,0.000,0.000,0.00,-0.07,0.000,0.000,0.000
11498,1000,0.00,0.26,0.000,0.000,0.000,0.00,0.25,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
11518,1000,0.00,-0.04,0.000,0.000,0.000,0.00,0.05,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000
11538,1000,0.00,-0.15,0.000,0.000,0.000,0.00,-0.09,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
11558,1000,0.00,0.05,0.000,0.000,0.000,0.00,-0.19,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
11578,1000,0.00,-0.10,0.000,0.000,0.000,0.00,-0.18,0.000,0.000,0.000,0.00,0.04,0.000,0.000,0.000
11598,1000,0.00,-0.17,0.000,0.000,0.000,0.00,-0.10,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000
11618,1000,0.00,0.08,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.05,0.000,0.000,0.000
11638,1000,0.00,0.06,0.000,0.000,0.000,0.00,0.11,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
11658,1000,0.00,-0.04,0.000,0.000,0.000,0.00,0.19,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000
11678,1000,0.00,0.12,0.000,0.000,0.000,0.00,0.16,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
11698,1000,0.00,0.09,0.000,0.000,0.000,0.00,0.10,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
11718,1000,0.00,-0.06,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
11738,1000,0.00,0.02,0.000,0.000,0.000,0.00,-0.03,0.000,0.000,0.000,0.00,0.01,0.000,0.000,0.000
11758,1000,0.00,0.03,0.000,0.000,0.000,0.00,-0.06,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
11778,1000,0.00,-0.10,0.000,0.000,0.000,0.00,-0.06,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
11816,1000,0.00,0.08,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
11818,1000,0.00,0.08,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
11838,1000,0.00,-0.03,0.000,0.000,0.000,0.00,0.05,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
11858,1000,0.00,0.03,0.000,0.000,0.000,0.00,0.08,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000
11878,1000,0.00,0.09,0.000,0.000,0.000,0.00,0.08,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
11898,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.05,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
11918,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
11938,1000,0.00,0.06,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
11958,1000,0.00,-0.03,0.000,0.000,0.000,0.00,-0.01,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
11978,1000,0.00,-0.06,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
11998,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.02,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
12018,1000,0.00,0.00,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12038,1000,0.00,-0.04,0.000,0.000,0.000,0.00,0.05,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000
12058,1000,0.00,0.05,0.000,0.000,0.000,0.00,0.05,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12078,1000,0.00,0.05,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.02,0.000,0.000,0.000
12098,1000,0.00,-0.01,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12118,1000,0.00,0.02,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12138,1000,0.00,-0.01,0.000,0.000,0.000,0.00,-0.04,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12158,1000,0.00,-0.06,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12178,1000,0.00,-0.03,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
12198,1000,0.00,0.03,0.000,0.000,0.000,0.00,0.03,0.000,0.000,0.000,0.00,-0.00,0.000,0.000,0.000
